,Sender,Recipient,EventDate
7617,77,45,2010-01-25 11:30:14
7618,103,152,2010-01-25 11:30:15
7619,11,133,2010-01-25 11:30:24
7620,62,88,2010-01-25 11:32:11
7621,8,54,2010-01-25 11:32:18
7622,8,133,2010-01-25 11:32:18
7623,8,166,2010-01-25 11:32:18
7624,44,58,2010-01-25 11:32:57
7625,136,123,2010-01-25 11:34:39
7626,136,166,2010-01-25 11:34:39
7627,136,133,2010-01-25 11:34:39
7628,136,19,2010-01-25 11:34:39
7629,136,73,2010-01-25 11:34:39
7630,136,84,2010-01-25 11:34:39
7631,136,39,2010-01-25 11:34:39
7632,136,107,2010-01-25 11:34:39
7633,136,112,2010-01-25 11:34:39
7634,135,33,2010-01-25 11:35:27
7635,8,166,2010-01-25 11:37:48
7636,77,22,2010-01-25 11:39:18
7637,133,141,2010-01-25 11:39:41
7638,133,11,2010-01-25 11:39:54
7639,45,77,2010-01-25 11:40:16
7640,45,33,2010-01-25 11:40:16
7641,45,148,2010-01-25 11:40:16
7642,22,77,2010-01-25 11:40:22
7643,133,11,2010-01-25 11:40:24
7644,133,136,2010-01-25 11:40:38
7645,33,45,2010-01-25 11:40:50
7646,11,133,2010-01-25 11:41:15
7647,11,133,2010-01-25 11:41:23
7648,133,11,2010-01-25 11:41:26
7649,33,135,2010-01-25 11:41:41
7650,18,163,2010-01-25 11:42:43
7651,11,133,2010-01-25 11:43:41
7652,105,32,2010-01-25 11:44:08
7653,133,11,2010-01-25 11:44:14
7654,133,11,2010-01-25 11:44:52
7655,101,121,2010-01-25 11:45:31
7656,154,148,2010-01-25 11:45:34
7657,11,133,2010-01-25 11:45:34
7658,148,45,2010-01-25 11:45:43
7659,11,133,2010-01-25 11:46:12
7660,148,154,2010-01-25 11:46:18
7661,133,11,2010-01-25 11:46:19
7662,77,45,2010-01-25 11:48:17
7663,117,126,2010-01-25 11:51:22
7664,112,136,2010-01-25 11:51:47
7665,45,77,2010-01-25 11:53:00
7666,77,45,2010-01-25 11:53:09
7667,35,90,2010-01-25 11:53:13
7668,101,72,2010-01-25 11:53:24
7669,101,86,2010-01-25 11:54:45
7670,101,156,2010-01-25 11:55:10
7671,84,166,2010-01-25 11:56:05
7672,84,136,2010-01-25 11:57:17
7673,35,17,2010-01-25 12:05:21
7674,35,90,2010-01-25 12:05:21
7675,17,35,2010-01-25 12:05:57
7676,128,81,2010-01-25 12:07:07
7677,155,136,2010-01-25 12:12:07
7678,64,117,2010-01-25 12:12:35
7679,126,117,2010-01-25 12:13:00
7680,88,32,2010-01-25 12:13:04
7681,77,22,2010-01-25 12:14:53
7682,22,77,2010-01-25 12:17:05
7683,32,105,2010-01-25 12:17:06
7684,107,136,2010-01-25 12:17:28
7685,107,62,2010-01-25 12:17:40
7686,118,86,2010-01-25 12:20:46
7687,126,72,2010-01-25 12:23:27
7688,19,136,2010-01-25 12:24:24
7689,19,136,2010-01-25 12:24:38
7690,18,110,2010-01-25 12:26:21
7691,83,13,2010-01-25 12:34:31
7692,96,132,2010-01-25 12:35:57
7693,99,95,2010-01-25 12:36:50
7694,98,61,2010-01-25 12:37:43
7695,98,61,2010-01-25 12:38:09
7696,61,98,2010-01-25 12:39:33
7697,13,83,2010-01-25 12:40:19
7698,13,67,2010-01-25 12:41:44
7699,83,117,2010-01-25 12:43:50
7700,61,98,2010-01-25 12:43:51
7701,85,36,2010-01-25 12:44:49
7702,85,103,2010-01-25 12:44:49
7703,85,67,2010-01-25 12:44:49
7704,133,11,2010-01-25 12:48:01
7705,119,136,2010-01-25 12:50:43
7706,11,133,2010-01-25 12:52:15
7707,17,35,2010-01-25 12:52:27
7708,17,90,2010-01-25 12:52:27
7709,17,83,2010-01-25 12:52:27
7710,11,133,2010-01-25 12:54:06
7711,39,136,2010-01-25 12:54:14
7712,83,17,2010-01-25 12:54:39
7713,133,73,2010-01-25 12:55:27
7714,133,62,2010-01-25 12:55:27
7715,133,11,2010-01-25 12:55:33
7716,35,17,2010-01-25 13:00:12
7717,39,27,2010-01-25 13:00:17
7718,35,17,2010-01-25 13:00:28
7719,107,103,2010-01-25 13:01:54
7720,102,132,2010-01-25 13:03:26
7721,5,36,2010-01-25 13:03:26
7722,7,118,2010-01-25 13:03:31
7723,9,8,2010-01-25 13:03:35
7724,10,7,2010-01-25 13:03:39
7725,7,118,2010-01-25 13:03:39
7726,142,112,2010-01-25 13:03:45
7727,135,33,2010-01-25 13:03:46
7728,133,73,2010-01-25 13:04:15
7729,133,62,2010-01-25 13:04:15
7730,142,119,2010-01-25 13:07:27
7731,142,35,2010-01-25 13:07:27
7732,142,152,2010-01-25 13:09:13
7733,35,142,2010-01-25 13:11:52
7734,135,152,2010-01-25 13:13:25
7735,90,69,2010-01-25 13:14:08
7736,153,143,2010-01-25 13:16:08
7737,166,8,2010-01-25 13:17:10
7738,90,17,2010-01-25 13:17:33
7739,90,35,2010-01-25 13:17:33
7740,8,166,2010-01-25 13:18:27
7741,73,136,2010-01-25 13:18:50
7742,73,133,2010-01-25 13:19:04
7743,73,133,2010-01-25 13:19:11
7744,62,133,2010-01-25 13:23:50
7745,17,35,2010-01-25 13:24:29
7746,35,83,2010-01-25 13:25:08
7747,35,90,2010-01-25 13:25:08
7748,83,35,2010-01-25 13:27:49
7749,62,133,2010-01-25 13:30:26
7750,35,83,2010-01-25 13:30:29
7751,83,35,2010-01-25 13:34:52
7752,166,128,2010-01-25 13:36:48
7753,103,54,2010-01-25 13:37:13
7754,103,85,2010-01-25 13:37:13
7755,103,8,2010-01-25 13:37:13
7756,103,36,2010-01-25 13:37:13
7757,112,142,2010-01-25 13:38:59
7758,112,73,2010-01-25 13:40:38
7759,112,39,2010-01-25 13:40:38
7760,112,19,2010-01-25 13:40:38
7761,112,107,2010-01-25 13:40:38
7762,112,166,2010-01-25 13:40:38
7763,107,112,2010-01-25 13:41:18
7764,67,13,2010-01-25 13:42:23
7765,13,67,2010-01-25 13:43:39
7766,132,102,2010-01-25 13:45:31
7767,3,132,2010-01-25 13:52:28
7768,60,103,2010-01-25 13:54:42
7769,103,60,2010-01-25 13:57:36
7770,54,102,2010-01-25 13:58:55
7771,128,166,2010-01-25 14:02:21
7772,132,3,2010-01-25 14:03:59
7773,128,85,2010-01-25 14:05:02
7774,3,132,2010-01-25 14:06:04
7775,3,82,2010-01-25 14:06:04
7776,123,136,2010-01-25 14:06:09
7777,86,101,2010-01-25 14:07:20
7778,123,136,2010-01-25 14:07:59
7779,54,117,2010-01-25 14:09:55
7780,121,27,2010-01-25 14:10:20
7781,123,136,2010-01-25 14:10:43
7782,118,163,2010-01-25 14:11:20
7783,27,121,2010-01-25 14:11:36
7784,54,117,2010-01-25 14:11:37
7785,54,55,2010-01-25 14:11:37
7786,54,67,2010-01-25 14:11:37
7787,54,13,2010-01-25 14:11:37
7788,54,60,2010-01-25 14:11:37
7789,55,54,2010-01-25 14:12:37
7790,132,3,2010-01-25 14:13:20
7791,156,101,2010-01-25 14:13:21
7792,117,54,2010-01-25 14:13:44
7793,132,102,2010-01-25 14:14:18
7794,132,155,2010-01-25 14:14:18
7795,132,36,2010-01-25 14:14:18
7796,54,55,2010-01-25 14:14:20
7797,55,54,2010-01-25 14:14:43
7798,54,60,2010-01-25 14:14:49
7799,102,132,2010-01-25 14:15:08
7800,155,132,2010-01-25 14:15:22
7801,67,54,2010-01-25 14:15:28
7802,102,54,2010-01-25 14:15:37
7803,19,112,2010-01-25 14:16:39
7804,128,54,2010-01-25 14:19:05
7805,128,133,2010-01-25 14:19:05
7806,121,11,2010-01-25 14:19:10
7807,3,132,2010-01-25 14:21:37
7808,132,3,2010-01-25 14:22:48
7809,36,132,2010-01-25 14:23:32
7810,57,130,2010-01-25 14:26:09
7811,60,54,2010-01-25 14:27:36
7812,103,54,2010-01-25 14:28:45
7813,103,141,2010-01-25 14:28:45
7814,103,152,2010-01-25 14:28:45
7815,103,56,2010-01-25 14:28:45
7816,103,50,2010-01-25 14:28:45
7817,132,166,2010-01-25 14:33:53
7818,130,66,2010-01-25 14:33:58
7819,130,89,2010-01-25 14:33:58
7820,85,17,2010-01-25 14:38:55
7821,129,83,2010-01-25 14:40:58
7822,166,132,2010-01-25 14:48:18
7823,132,166,2010-01-25 14:50:41
7824,132,166,2010-01-25 14:57:50
7825,166,132,2010-01-25 14:59:39
7826,36,102,2010-01-25 15:04:40
7827,36,132,2010-01-25 15:08:53
7828,103,54,2010-01-25 15:10:28
7829,103,141,2010-01-25 15:10:28
7830,103,152,2010-01-25 15:10:28
7831,103,56,2010-01-25 15:10:28
7832,103,50,2010-01-25 15:10:28
7833,118,36,2010-01-25 15:12:02
7834,118,85,2010-01-25 15:12:02
7835,118,83,2010-01-25 15:12:02
7836,118,27,2010-01-25 15:12:02
7837,132,166,2010-01-25 15:19:45
7838,130,66,2010-01-25 15:59:21
7839,130,89,2010-01-25 15:59:21
7840,130,17,2010-01-25 15:59:21
7841,90,35,2010-01-25 16:21:54
7842,130,57,2010-01-25 16:35:01
7843,90,121,2010-01-25 16:59:18
7844,156,11,2010-01-25 17:09:28
7845,130,126,2010-01-25 17:40:58
7846,155,132,2010-01-25 17:56:44
7847,160,80,2010-01-25 19:58:45
7848,160,148,2010-01-25 19:58:45
7849,160,79,2010-01-25 19:58:45
7850,17,136,2010-01-25 21:19:07
7851,17,19,2010-01-25 21:19:07
7852,17,11,2010-01-25 21:19:07
7853,17,90,2010-01-25 21:19:07
7854,17,62,2010-01-25 21:19:07
7855,17,129,2010-01-25 21:19:07
7856,17,32,2010-01-25 21:19:07
7857,17,97,2010-01-25 21:19:07
7858,17,37,2010-01-25 21:19:07
7859,17,148,2010-01-25 21:19:07
7860,17,105,2010-01-25 21:19:07
7861,17,158,2010-01-25 21:19:07
7862,17,41,2010-01-25 21:19:07
7863,17,133,2010-01-25 21:19:07
7864,17,146,2010-01-25 21:19:07
7865,17,161,2010-01-25 21:19:07
7866,39,112,2010-01-26 05:30:46
7867,39,157,2010-01-26 05:33:24
7868,39,28,2010-01-26 05:33:24
7869,39,16,2010-01-26 05:33:24
7870,39,140,2010-01-26 05:33:24
7871,141,103,2010-01-26 05:46:49
7872,73,112,2010-01-26 06:14:43
7873,73,136,2010-01-26 06:15:02
7874,74,90,2010-01-26 06:15:46
7875,74,127,2010-01-26 06:15:46
7876,74,41,2010-01-26 06:15:46
7877,140,39,2010-01-26 06:18:20
7878,140,39,2010-01-26 06:22:31
7879,150,162,2010-01-26 06:24:08
7880,65,72,2010-01-26 06:30:40
7881,65,64,2010-01-26 06:31:07
7882,127,74,2010-01-26 06:42:27
7883,145,117,2010-01-26 06:44:12
7884,145,101,2010-01-26 06:47:50
7885,145,82,2010-01-26 06:47:50
7886,145,83,2010-01-26 06:47:50
7887,133,161,2010-01-26 06:49:02
7888,133,136,2010-01-26 06:49:02
7889,133,73,2010-01-26 06:49:02
7890,133,62,2010-01-26 06:49:02
7891,145,8,2010-01-26 06:49:55
7892,145,85,2010-01-26 06:49:55
7893,145,47,2010-01-26 06:49:55
7894,145,27,2010-01-26 06:49:55
7895,145,126,2010-01-26 06:49:55
7896,52,11,2010-01-26 06:54:32
7897,52,148,2010-01-26 06:54:32
7898,52,80,2010-01-26 06:54:32
7899,52,160,2010-01-26 06:54:32
7900,81,50,2010-01-26 06:56:15
7901,18,91,2010-01-26 07:04:54
7902,152,135,2010-01-26 07:08:17
7903,152,142,2010-01-26 07:08:34
7904,136,73,2010-01-26 07:09:30
7905,136,19,2010-01-26 07:09:30
7906,136,123,2010-01-26 07:09:30
7907,136,166,2010-01-26 07:09:30
7908,136,84,2010-01-26 07:09:30
7909,136,133,2010-01-26 07:09:30
7910,136,39,2010-01-26 07:09:30
7911,136,112,2010-01-26 07:09:30
7912,73,136,2010-01-26 07:10:22
7913,19,136,2010-01-26 07:10:22
7914,22,78,2010-01-26 07:10:35
7915,101,145,2010-01-26 07:12:56
7916,18,129,2010-01-26 07:13:14
7917,18,83,2010-01-26 07:13:14
7918,90,74,2010-01-26 07:14:03
7919,112,136,2010-01-26 07:15:13
7920,133,136,2010-01-26 07:15:13
7921,118,86,2010-01-26 07:18:22
7922,118,163,2010-01-26 07:18:22
7923,84,136,2010-01-26 07:20:35
7924,22,78,2010-01-26 07:20:58
7925,11,133,2010-01-26 07:22:30
7926,133,11,2010-01-26 07:22:51
7927,133,11,2010-01-26 07:24:36
7928,11,133,2010-01-26 07:24:44
7929,163,18,2010-01-26 07:25:28
7930,163,110,2010-01-26 07:25:28
7931,123,136,2010-01-26 07:27:08
7932,39,136,2010-01-26 07:30:47
7933,90,148,2010-01-26 07:37:38
7934,97,32,2010-01-26 07:39:22
7935,90,65,2010-01-26 07:44:56
7936,44,82,2010-01-26 07:45:38
7937,41,74,2010-01-26 07:46:48
7938,130,57,2010-01-26 07:47:09
7939,41,74,2010-01-26 07:47:48
7940,83,129,2010-01-26 07:48:28
7941,83,145,2010-01-26 07:48:35
7942,80,52,2010-01-26 07:50:49
7943,69,90,2010-01-26 07:53:36
7944,136,69,2010-01-26 07:53:49
7945,136,62,2010-01-26 07:53:49
7946,136,86,2010-01-26 07:53:49
7947,136,19,2010-01-26 07:53:49
7948,136,73,2010-01-26 07:53:49
7949,136,133,2010-01-26 07:53:49
7950,136,36,2010-01-26 07:53:49
7951,136,85,2010-01-26 07:53:49
7952,136,155,2010-01-26 07:53:49
7953,136,161,2010-01-26 07:53:49
7954,69,136,2010-01-26 07:54:43
7955,19,136,2010-01-26 07:55:05
7956,133,136,2010-01-26 07:56:22
7957,65,90,2010-01-26 08:00:13
7958,86,136,2010-01-26 08:01:50
7959,13,54,2010-01-26 08:05:04
7960,73,136,2010-01-26 08:09:22
7961,161,136,2010-01-26 08:09:43
7962,11,45,2010-01-26 08:10:08
7963,45,11,2010-01-26 08:11:03
7964,11,148,2010-01-26 08:12:11
7965,52,80,2010-01-26 08:18:50
7966,50,8,2010-01-26 08:22:03
7967,33,94,2010-01-26 08:22:34
7968,83,129,2010-01-26 08:23:18
7969,45,11,2010-01-26 08:24:08
7970,69,143,2010-01-26 08:25:57
7971,116,132,2010-01-26 08:27:49
7972,116,39,2010-01-26 08:27:49
7973,148,156,2010-01-26 08:28:07
7974,161,83,2010-01-26 08:30:19
7975,161,90,2010-01-26 08:30:19
7976,161,35,2010-01-26 08:30:19
7977,83,161,2010-01-26 08:31:48
7978,35,161,2010-01-26 08:33:27
7979,128,81,2010-01-26 08:34:25
7980,83,13,2010-01-26 08:35:28
7981,13,83,2010-01-26 08:39:36
7982,148,11,2010-01-26 08:40:42
7983,11,45,2010-01-26 08:41:10
7984,126,145,2010-01-26 08:41:11
7985,132,116,2010-01-26 08:43:17
7986,97,11,2010-01-26 08:44:52
7987,148,90,2010-01-26 08:47:40
7988,82,44,2010-01-26 08:49:28
7989,36,102,2010-01-26 08:50:08
7990,36,136,2010-01-26 08:50:18
7991,118,36,2010-01-26 08:50:28
7992,118,85,2010-01-26 08:50:28
7993,118,8,2010-01-26 08:50:28
7994,118,102,2010-01-26 08:50:28
7995,118,128,2010-01-26 08:50:28
7996,118,13,2010-01-26 08:50:28
7997,118,132,2010-01-26 08:50:28
7998,118,83,2010-01-26 08:50:28
7999,118,155,2010-01-26 08:50:28
8000,118,103,2010-01-26 08:50:28
8001,118,67,2010-01-26 08:50:28
8002,118,52,2010-01-26 08:50:28
8003,118,37,2010-01-26 08:50:28
8004,22,121,2010-01-26 08:53:07
8005,121,22,2010-01-26 08:55:07
8006,62,136,2010-01-26 08:59:57
8007,90,161,2010-01-26 09:00:11
8008,22,78,2010-01-26 09:02:16
8009,8,50,2010-01-26 09:02:35
8010,128,107,2010-01-26 09:05:57
8011,103,141,2010-01-26 09:06:06
8012,47,145,2010-01-26 09:07:11
8013,105,97,2010-01-26 09:08:20
8014,105,60,2010-01-26 09:08:20
8015,97,105,2010-01-26 09:09:22
8016,60,105,2010-01-26 09:09:31
8017,130,66,2010-01-26 09:10:59
8018,22,27,2010-01-26 09:14:32
8019,22,152,2010-01-26 09:17:45
8020,128,81,2010-01-26 09:19:04
8021,130,57,2010-01-26 09:19:52
8022,22,143,2010-01-26 09:20:04
8023,41,90,2010-01-26 09:20:10
8024,129,83,2010-01-26 09:20:19
8025,152,22,2010-01-26 09:21:20
8026,129,83,2010-01-26 09:23:18
8027,22,133,2010-01-26 09:23:59
8028,90,41,2010-01-26 09:24:06
8029,67,17,2010-01-26 09:28:34
8030,17,67,2010-01-26 09:28:52
8031,22,153,2010-01-26 09:30:21
8032,17,67,2010-01-26 09:31:32
8033,129,83,2010-01-26 09:32:39
8034,103,8,2010-01-26 09:33:03
8035,103,128,2010-01-26 09:33:03
8036,103,85,2010-01-26 09:33:03
8037,32,88,2010-01-26 09:36:15
8038,83,129,2010-01-26 09:36:21
8039,103,85,2010-01-26 09:36:31
8040,103,8,2010-01-26 09:36:31
8041,103,36,2010-01-26 09:36:31
8042,103,128,2010-01-26 09:36:31
8043,92,165,2010-01-26 09:40:56
8044,158,129,2010-01-26 09:40:56
8045,67,17,2010-01-26 09:40:59
8046,47,126,2010-01-26 09:42:06
8047,47,126,2010-01-26 09:42:21
8048,121,90,2010-01-26 09:43:38
8049,22,90,2010-01-26 09:46:11
8050,143,22,2010-01-26 09:49:30
8051,8,145,2010-01-26 09:50:39
8052,143,153,2010-01-26 09:50:41
8053,119,142,2010-01-26 09:52:18
8054,36,3,2010-01-26 09:54:01
8055,119,127,2010-01-26 09:55:22
8056,37,57,2010-01-26 09:55:23
8057,109,65,2010-01-26 10:00:01
8058,109,89,2010-01-26 10:00:17
8059,109,64,2010-01-26 10:01:11
8060,127,119,2010-01-26 10:01:47
8061,127,74,2010-01-26 10:06:46
8062,8,50,2010-01-26 10:07:48
8063,52,37,2010-01-26 10:10:54
8064,22,136,2010-01-26 10:11:08
8065,153,143,2010-01-26 10:12:35
8066,52,80,2010-01-26 10:17:13
8067,52,11,2010-01-26 10:17:13
8068,52,148,2010-01-26 10:17:13
8069,35,150,2010-01-26 10:18:46
8070,35,90,2010-01-26 10:18:46
8071,136,22,2010-01-26 10:21:26
8072,78,22,2010-01-26 10:22:23
8073,90,35,2010-01-26 10:24:15
8074,90,22,2010-01-26 10:25:32
8075,152,33,2010-01-26 10:26:13
8076,136,123,2010-01-26 10:29:08
8077,136,112,2010-01-26 10:29:08
8078,136,73,2010-01-26 10:29:08
8079,136,19,2010-01-26 10:29:08
8080,160,80,2010-01-26 10:29:35
8081,160,148,2010-01-26 10:29:35
8082,160,79,2010-01-26 10:29:35
8083,57,89,2010-01-26 10:33:54
8084,57,66,2010-01-26 10:33:54
8085,57,42,2010-01-26 10:33:54
8086,19,136,2010-01-26 10:34:00
8087,78,22,2010-01-26 10:34:30
8088,42,57,2010-01-26 10:35:19
8089,74,127,2010-01-26 10:35:42
8090,90,22,2010-01-26 10:36:31
8091,78,22,2010-01-26 10:36:39
8092,133,22,2010-01-26 10:41:33
8093,22,90,2010-01-26 10:41:36
8094,128,54,2010-01-26 10:41:42
8095,33,152,2010-01-26 10:43:03
8096,117,13,2010-01-26 10:44:23
8097,117,83,2010-01-26 10:44:23
8098,117,153,2010-01-26 10:44:23
8099,13,117,2010-01-26 10:46:08
8100,33,147,2010-01-26 10:46:26
8101,125,88,2010-01-26 10:48:52
8102,112,136,2010-01-26 10:49:23
8103,35,90,2010-01-26 10:52:57
8104,80,52,2010-01-26 10:53:25
8105,52,80,2010-01-26 10:53:50
8106,90,35,2010-01-26 10:54:06
8107,22,129,2010-01-26 10:58:33
8108,83,117,2010-01-26 11:00:56
8109,22,137,2010-01-26 11:01:08
8110,92,165,2010-01-26 11:06:23
8111,165,92,2010-01-26 11:07:39
8112,165,92,2010-01-26 11:08:04
8113,153,117,2010-01-26 11:08:27
8114,126,27,2010-01-26 11:13:48
8115,126,47,2010-01-26 11:13:48
8116,128,133,2010-01-26 11:13:57
8117,128,54,2010-01-26 11:13:57
8118,22,33,2010-01-26 11:15:13
8119,153,143,2010-01-26 11:15:26
8120,153,22,2010-01-26 11:17:13
8121,148,86,2010-01-26 11:17:36
8122,148,69,2010-01-26 11:17:36
8123,160,148,2010-01-26 11:18:19
8124,160,80,2010-01-26 11:18:19
8125,160,79,2010-01-26 11:18:19
8126,39,123,2010-01-26 11:21:14
8127,62,88,2010-01-26 11:26:37
8128,35,90,2010-01-26 11:28:43
8129,90,35,2010-01-26 11:29:33
8130,22,77,2010-01-26 11:33:03
8131,39,121,2010-01-26 11:35:25
8132,39,116,2010-01-26 11:35:34
8133,77,22,2010-01-26 11:37:23
8134,82,145,2010-01-26 11:39:45
8135,152,69,2010-01-26 11:40:19
8136,152,136,2010-01-26 11:40:19
8137,152,90,2010-01-26 11:40:19
8138,152,137,2010-01-26 11:40:19
8139,152,150,2010-01-26 11:40:19
8140,152,162,2010-01-26 11:40:19
8141,152,33,2010-01-26 11:40:19
8142,90,152,2010-01-26 11:41:07
8143,152,69,2010-01-26 11:41:30
8144,152,136,2010-01-26 11:41:30
8145,152,90,2010-01-26 11:41:30
8146,152,137,2010-01-26 11:41:30
8147,152,150,2010-01-26 11:41:30
8148,152,162,2010-01-26 11:41:30
8149,152,33,2010-01-26 11:41:30
8150,90,152,2010-01-26 11:41:34
8151,152,69,2010-01-26 11:42:22
8152,152,136,2010-01-26 11:42:22
8153,152,90,2010-01-26 11:42:22
8154,152,137,2010-01-26 11:42:22
8155,152,150,2010-01-26 11:42:22
8156,152,162,2010-01-26 11:42:22
8157,152,33,2010-01-26 11:42:22
8158,136,152,2010-01-26 11:42:49
8159,150,152,2010-01-26 11:43:03
8161,136,152,2010-01-26 11:43:06
8162,136,152,2010-01-26 11:43:10
8163,90,152,2010-01-26 11:43:15
8164,14,148,2010-01-26 11:43:26
8165,14,160,2010-01-26 11:43:26
8166,14,80,2010-01-26 11:43:26
8167,14,163,2010-01-26 11:43:26
8168,69,152,2010-01-26 11:47:37
8169,69,152,2010-01-26 11:47:38
8170,33,152,2010-01-26 11:50:34
8171,52,80,2010-01-26 11:51:48
8172,121,33,2010-01-26 11:53:21
8173,121,39,2010-01-26 11:53:30
8174,14,163,2010-01-26 11:54:19
8175,33,152,2010-01-26 11:57:05
8176,121,39,2010-01-26 11:58:18
8177,22,148,2010-01-26 11:58:32
8178,57,130,2010-01-26 11:59:36
8179,132,156,2010-01-26 12:00:10
8180,132,36,2010-01-26 12:00:10
8181,36,132,2010-01-26 12:00:54
8182,121,118,2010-01-26 12:03:58
8183,129,158,2010-01-26 12:04:13
8184,80,52,2010-01-26 12:04:34
8185,136,62,2010-01-26 12:05:00
8186,136,166,2010-01-26 12:05:00
8187,136,19,2010-01-26 12:05:00
8188,136,73,2010-01-26 12:05:00
8189,136,123,2010-01-26 12:05:00
8190,136,84,2010-01-26 12:05:00
8191,136,39,2010-01-26 12:05:00
8192,136,133,2010-01-26 12:05:00
8193,136,107,2010-01-26 12:05:00
8194,136,112,2010-01-26 12:05:00
8195,129,22,2010-01-26 12:05:11
8196,39,119,2010-01-26 12:05:43
8197,39,95,2010-01-26 12:05:43
8198,135,92,2010-01-26 12:06:03
8199,135,84,2010-01-26 12:06:03
8200,39,121,2010-01-26 12:06:10
8201,118,121,2010-01-26 12:06:28
8202,95,39,2010-01-26 12:07:06
8203,83,39,2010-01-26 12:07:32
8204,83,129,2010-01-26 12:07:32
8205,83,116,2010-01-26 12:07:32
8206,135,92,2010-01-26 12:07:40
8207,135,84,2010-01-26 12:07:40
8208,135,84,2010-01-26 12:08:42
8209,135,92,2010-01-26 12:08:42
8210,129,83,2010-01-26 12:09:05
8211,22,118,2010-01-26 12:10:06
8212,39,83,2010-01-26 12:11:19
8213,118,86,2010-01-26 12:11:55
8214,118,163,2010-01-26 12:11:55
8215,39,16,2010-01-26 12:12:29
8216,39,157,2010-01-26 12:12:29
8217,39,111,2010-01-26 12:12:29
8218,39,140,2010-01-26 12:12:29
8219,39,28,2010-01-26 12:12:29
8220,118,22,2010-01-26 12:12:55
8221,153,22,2010-01-26 12:13:18
8222,62,136,2010-01-26 12:17:21
8223,33,121,2010-01-26 12:17:30
8224,90,127,2010-01-26 12:18:58
8225,90,119,2010-01-26 12:18:58
8226,127,90,2010-01-26 12:20:23
8227,121,27,2010-01-26 12:20:39
8228,33,69,2010-01-26 12:21:25
8229,33,152,2010-01-26 12:21:31
8230,107,136,2010-01-26 12:22:34
8231,166,136,2010-01-26 12:25:48
8232,136,73,2010-01-26 12:26:51
8233,136,166,2010-01-26 12:26:56
8234,137,152,2010-01-26 12:27:13
8235,165,92,2010-01-26 12:27:45
8236,62,14,2010-01-26 12:28:24
8237,62,73,2010-01-26 12:28:24
8238,62,136,2010-01-26 12:28:24
8239,62,133,2010-01-26 12:28:24
8240,92,165,2010-01-26 12:28:48
8241,155,136,2010-01-26 12:33:01
8242,19,136,2010-01-26 12:34:48
8243,85,128,2010-01-26 12:37:38
8244,73,136,2010-01-26 12:39:33
8245,156,132,2010-01-26 12:41:01
8246,33,22,2010-01-26 12:41:03
8247,84,136,2010-01-26 12:43:37
8248,133,136,2010-01-26 12:47:32
8249,112,136,2010-01-26 12:49:05
8250,73,136,2010-01-26 12:49:12
8251,39,136,2010-01-26 12:49:35
8252,128,166,2010-01-26 12:49:47
8253,166,128,2010-01-26 12:52:02
8254,128,166,2010-01-26 12:52:13
8255,80,14,2010-01-26 12:52:45
8256,116,83,2010-01-26 12:53:45
8257,92,165,2010-01-26 12:53:54
8258,92,84,2010-01-26 12:53:54
8259,92,77,2010-01-26 12:53:54
8260,92,33,2010-01-26 12:53:54
8261,165,92,2010-01-26 12:54:09
8262,77,92,2010-01-26 12:54:43
8263,84,92,2010-01-26 12:55:06
8264,150,152,2010-01-26 13:01:41
8265,135,69,2010-01-26 13:04:08
8266,69,148,2010-01-26 13:05:24
8267,69,152,2010-01-26 13:06:05
8268,33,92,2010-01-26 13:07:50
8269,132,166,2010-01-26 13:12:35
8270,103,85,2010-01-26 13:14:58
8271,52,80,2010-01-26 13:16:04
8272,33,45,2010-01-26 13:16:35
8273,133,73,2010-01-26 13:24:31
8274,133,144,2010-01-26 13:24:31
8275,133,141,2010-01-26 13:24:31
8276,133,62,2010-01-26 13:24:31
8277,160,80,2010-01-26 13:25:08
8278,160,148,2010-01-26 13:25:08
8279,160,79,2010-01-26 13:25:08
8280,30,117,2010-01-26 13:26:13
8281,30,132,2010-01-26 13:26:13
8282,150,35,2010-01-26 13:27:35
8283,35,90,2010-01-26 13:28:41
8284,123,136,2010-01-26 13:31:03
8285,150,35,2010-01-26 13:31:06
8286,132,30,2010-01-26 13:32:51
8287,166,132,2010-01-26 13:35:40
8288,22,39,2010-01-26 13:35:46
8289,80,52,2010-01-26 13:38:36
8290,86,148,2010-01-26 13:45:01
8291,133,11,2010-01-26 13:45:32
8292,11,133,2010-01-26 13:47:04
8293,11,133,2010-01-26 13:47:30
8294,8,166,2010-01-26 13:49:05
8295,90,35,2010-01-26 13:49:42
8296,117,30,2010-01-26 13:50:08
8297,166,8,2010-01-26 13:52:01
8298,132,166,2010-01-26 13:52:07
8299,8,166,2010-01-26 13:52:16
8300,84,136,2010-01-26 13:52:20
8301,136,84,2010-01-26 13:52:32
8302,107,52,2010-01-26 14:00:35
8303,85,163,2010-01-26 14:00:46
8304,82,47,2010-01-26 14:02:09
8305,82,47,2010-01-26 14:02:45
8306,82,45,2010-01-26 14:02:45
8307,82,113,2010-01-26 14:02:45
8308,82,113,2010-01-26 14:03:04
8309,27,121,2010-01-26 14:03:47
8310,82,3,2010-01-26 14:03:50
8311,36,3,2010-01-26 14:04:15
8312,36,166,2010-01-26 14:04:15
8313,36,132,2010-01-26 14:04:15
8314,136,73,2010-01-26 14:04:17
8315,136,107,2010-01-26 14:04:17
8316,45,82,2010-01-26 14:04:31
